"FT125" "LD" "3" 56
"FT126" "LD" "3" 66
"FT127" "LD" "3" 70
"FT128" "LD" "3" 61
"FT129" "LD" "3" 75
"FT130" "LD" "3" 60
"FT132" "LD" "3" 48
"FT133" "LD" "3" 50
"FT134" "LD" "3" 52
"FT136" "LD" "3" 52
"FT137" "LD" "3" 66
"FT138" "LD" "3" 54
"FT140" "LD" "3" 59
"FT141" "LD" "3" 65
"FT144" "LD" "3" 68
"FT146" "LD" "3" 51
"FT148" "LD" "3" 51
"FT149" "LD" "3" 52
"FT150" "LD" "3" 51
"FT152" "LD" "3" 57
"FT154" "LD" "3" 58
"FT155" "LD" "3" 61
"FT156" "LD" "3" 65
"FT158" "LD" "3" 52
"FT159" "LD" "3" 63
"FT160" "LD" "3" 68
"FT161" "LD" "3" 76
"FT162" "LD" "3" 60
"FT164" "LD" "3" 61
"FT167" "LD" "3" 67
"FT168" "LD" "3" 63
"FT169" "LD" "3" 65
"FT170" "LD" "3" 69
"FT171" "LD" "3" 54
"FT172" "LD" "3" 69
"FT173" "LD" "3" 79
"FT174" "LD" "3" 70
"FT175" "LD" "3" 68
"FT177" "LD" "3" 63
"FT178" "LD" "3" 63
"FT179" "LD" "3" 63
"FT180" "LD" "3" 54
"FT181" "LD" "3" 71
"FT183" "LD" "3" 61
"FT184" "LD" "3" 54
"FT185" "LD" "3" 61
"FT187" "LD" "3" 61
"FT188" "LD" "3" 65
"FT189" "LD" "3" 78
"FT190" "LD" "3" 61
"FT191" "LD" "3" 73
"FT194" "LD" "3" 70
"FT195" "LD" "3" 72
"FT196" "LD" "3" 81
"FT199" "LD" "3" 57
"FT200" "LD" "3" 54
"FT202" "LD" "3" 72
"FT203" "LD" "3" 64
"FT204" "LD" "3" 65
"FT205" "LD" "3" 65
"FT207" "LD" "3" 60
"FT208" "LD" "3" 61
"FT209" "LD" "3" 58
"FT211" "LD" "3" 59
"FT212" "LD" "3" 68
"FT213" "LD" "3" 58
"FT214" "LD" "3" 62
"FT215" "LD" "3" 54
"FT217" "LD" "3" 62
"FT218" "LD" "3" 65
"FT219" "LD" "3" 78
"FT220" "LD" "3" 86
"FT222" "LD" "3" 68
"FT223" "LD" "3" 52
"FT226" "LD" "3" 70
"FT227" "LD" "3" 61
"FT228" "LD" "3" 65
"FT229" "LD" "3" 59
"FT230" "LD" "3" 61
"FT231" "LD" "3" 85
"FT232" "LD" "3" 76
"FT233" "LD" "3" 76
"FT234" "LD" "3" 93
"FT235" "LD" "3" 54
"FT236" "LD" "3" 67
"FT238" "LD" "3" 60
"FT239" "LD" "3" 53
"FT240" "LD" "3" 54
"FT241" "LD" "3" 64
"FT242" "LD" "3" 66
"FT243" "LD" "3" 52
"FT244" "LD" "3" 63
"FT245" "LD" "3" 51
"FT246" "LD" "3" 68
"FT247" "LD" "3" 70
"FT248" "LD" "3" 51
"FT249" "LD" "3" 60
"FT250" "LD" "3" 60
"FT251" "LD" "3" 58
"FT252" "LD" "3" 68
"FT254" "LD" "3" 98
"FT255" "LD" "3" 89
"FT256" "LD" "3" 77
"FT260" "LD" "3" 74
"FT263" "LD" "3" 67
"FT265" "LD" "3" 93
"FT266" "LD" "3" 79
"FT267" "LD" "3" 51
"FT268" "LD" "3" 62
"FT270" "LD" "3" 78
"FT272" "LD" "3" 59
"FT273" "LD" "3" 77
"FT274" "LD" "3" 71
"FT275" "LD" "3" 65
"FT279" "LD" "3" 71
"FT280" "LD" "3" 68
"FT281" "LD" "3" 68
"FT282" "LD" "3" 50
"FT283" "LD" "3" 71
"FT284" "LD" "3" 67
"FT285" "LD" "3" 60
"FT286" "LD" "3" 52
"FT287" "LD" "3" 52
"FT288" "LD" "3" 51
"FT289" "LD" "3" 69
"FT290" "LD" "3" 76
"FT291" "LD" "3" 57
"FT292" "LD" "3" 65
"FT293" "LD" "3" 70
"FT294" "LD" "3" 57
"FT295" "LD" "3" 61
"FT296" "LD" "3" 65
"FT297" "LD" "3" 67
"FT298" "LD" "3" 70
"FT300" "LD" "3" 79
"FT301" "LD" "3" 56
"FT302" "LD" "3" 60
"FT303" "LD" "3" 57
"FT306" "LD" "3" 68
"FT307" "LD" "3" 54
"FT309" "LD" "3" 62
"FT310" "LD" "3" 70
"FT311" "LD" "3" 65
"FT312" "LD" "3" 53
"FT313" "LD" "3" 70
"FT314" "LD" "3" 64
"FT315" "LD" "3" 65
"FT316" "LD" "3" 63
"FT317" "LD" "3" 60
"FT318" "LD" "3" 65
"FT320" "LD" "3" 63
"FT321" "LD" "3" 56
"FT322" "LD" "3" 58
"FT323" "LD" "3" 56
"FT324" "LD" "3" 59
"FT325" "LD" "3" 59
"FT326" "LD" "3" 51
"FT327" "LD" "3" 52
"FT328" "LD" "3" 52
"FT329" "LD" "3" 49
"FT331" "LD" "3" 71
"FT332" "LD" "3" 70
"FT334" "LD" "3" 66
"FT335" "LD" "3" 56
"FT336" "LD" "3" 61
"FT337" "LD" "3" 64
"FT338" "LD" "3" 82
"FT339" "LD" "3" 59
"FT340" "LD" "3" 58
"FT341" "LD" "3" 54
"FT342" "LD" "3" 68
"FT343" "LD" "3" 76
"FT344" "LD" "3" 57
"FT345" "LD" "3" 50
"FT346" "LD" "3" 66
"FT347" "LD" "3" 50
"FT348" "LD" "3" 75
"FT349" "LD" "3" 57
"FT350" "LD" "3" 60
"FT351" "LD" "3" 51
"FT352" "LD" "3" 52
"FT353" "LD" "3" 50
"FT354" "LD" "3" 67
"FT365" "LD" "3" 82
"FT370" "LD" "3" 92
"FT371" "LD" "3" 56
"FT372" "LD" "3" 64
"FT373" "LD" "3" 70
"FT376" "LD" "3" 76
"FT377" "LD" "3" 77
"FT378" "LD" "3" 60
"FT381" "LD" "3" 69
"FT382" "LD" "3" 62
"FT383" "LD" "3" 54
"FT385" "LD" "3" 67
"FT386" "LD" "3" 76
"FT387" "LD" "3" 71
"FT388" "LD" "3" 77
"FT389" "LD" "3" 49
"FT390" "LD" "3" 91
"FT391" "LD" "3" 69
"FT392" "LD" "3" 76
"FT393" "LD" "3" 64
"FT394" "LD" "3" 71
"FT399" "LD" "3" 73
"FT400" "LD" "3" 66
"FT402" "LD" "3" 69
"FT403" "LD" "3" 68
"FT405" "LD" "3" 88
"FT408" "LD" "3" 69
"FT409" "LD" "3" 78
"FT410" "LD" "3" 67
"FT412" "LD" "3" 76
"FT413" "LD" "3" 68
"FT414" "LD" "3" 67
"FT416" "LD" "3" 79
"FT417" "LD" "3" 85
"FT421" "LD" "3" 56
"FT424" "LD" "3" 62
"FT425" "LD" "3" 71
"FT426" "LD" "3" 80
"FT427" "LD" "3" 76
"FT430" "LD" "3" 83
"FT433" "LD" "3" 82
"FT434" "LD" "3" 54
"FT436" "LD" "3" 62
"FT437" "LD" "3" 54
"FT438" "LD" "3" 57
"FT439" "LD" "3" 57
"FT440" "LD" "3" 83
"FT441" "LD" "3" 54
"FT442" "LD" "3" 76
"FT443" "LD" "3" 72
"FT444" "LD" "3" 97
"FT445" "LD" "3" 77
"FT446" "LD" "3" 65
"FT447" "LD" "3" 62
"FT448" "LD" "3" 62
"FT450" "LD" "3" 71
"FT451" "LD" "3" 60
"FT453" "LD" "3" 82
"FT454" "LD" "3" 64
"FT456" "LD" "3" 69
"FT458" "LD" "3" 76
"FT460" "LD" "3" 86
"FT461" "LD" "3" 92
"FT462" "LD" "3" 83
"FT464" "LD" "3" 81
"FT466" "LD" "3" 76
"FT469" "LD" "3" 78
"FT470" "LD" "3" 87
"FT471" "LD" "3" 84
"FT472" "LD" "3" 73
"FT477" "LD" "3" 65
"FT478" "LD" "3" 64
"FT479" "LD" "3" 76
"FT481" "LD" "3" 66
"FT482" "LD" "3" 64
"FT483" "LD" "3" 61
"FT485" "LD" "3" 64
"FT488" "LD" "3" 61
"FT489" "LD" "3" 61
"FT491" "LD" "3" 66
"FT492" "LD" "3" 61
"FT493" "LD" "3" 63
"FT494" "LD" "3" 66
"FT495" "LD" "3" 73
"FT496" "LD" "3" 73
"FT497" "LD" "3" 64
"FT498" "LD" "3" 65
"FT500" "LD" "3" 66
"FT501" "LD" "3" 57
"FT502" "LD" "3" 63
"FT507" "LD" "3" 70
"FT509" "LD" "3" 76
"FT510" "LD" "3" 50
"FT511" "LD" "3" 66
"FT512" "LD" "3" 66
"FT513" "LD" "3" 62
"FT515" "LD" "3" 63
"FT516" "LD" "3" 100
"FT517" "LD" "3" 63
"FT731" "LD" "3" 99
"FT732" "LD" "3" 82
"FT733" "LD" "3" 74
"FT738" "LD" "3" 75
"FT741" "LD" "3" 100
"FT742" "LD" "3" 96
"FT745" "LD" "3" 87
"FT746" "LD" "3" 89
"FT760" "LD" "3" 69
"FT872" "LD" "3" 68
"FT873" "LD" "3" 82
"FT878" "LD" "3" 75
"FT879" "LD" "3" 74
"MBR 1012" "LD" "3" 54
"MBR 530" "LD" "3" 71
"MBR 532" "LD" "3" 67
"FT001" "LD" "3" 50
"FT020" "LD" "3" NA
"FT022" "LD" "3" NA
"FT040" "LD" "3" 49
"FT047" "LD" "3" 53
"FT055" "LD" "3" 69
"FT059" "LD" "3" 60
"FT142" "LD" "3" 52
"FT145" "LD" "3" NA
"FT166" "LD" "3" 56
"FT198" "LD" "3" NA
"FT262" "LD" "3" 86
"FT271" "LD" "3" 77
"FT330" "LD" "3" 65
"FT384" "LD" "3" NA
"FT455" "LD" "3" NA
"FT457" "LD" "3" 83
"FT468" "LD" "3" 84
"FT475" "LD" "3" 102
"FT486" "LD" "3" 64
"FT503" "LD" "3" 99
"FT504" "LD" "3" 97
"FT506" "LD" "3" 73
"FT729" "LD" "3" NA
"FT743" "LD" "3" 87
"FT871" "LD" "3" 63
"FT880" "LD" "3" NA
"FT046" "LD" "3" 77
"FT135" "LD" "3" NA
"FT151" "LD" "3" NA
"FT221" "LD" "3" 98
"FT355" "LD" "3" NA
"FT452" "LD" "3" 56
"FT473" "LD" "3" NA
"FT505" "LD" "3" 103
"FT874" "LD" "3" NA
"FT016" "LD" "3" NA
"FT073" "LD" "3" NA
"FT299" "LD" "3" NA
"FT319" "LD" "3" NA
"FT418" "LD" "3" NA
"FT484" "LD" "3" NA
"FT728" "LD" "3" NA
"FT730" "LD" "3" NA
"FT744" "LD" "3" NA
"MK001" "SD" "1" 80
"MK002" "SD" "1" 38
"FT004" "SD" "1" 174
"FT006" "SD" "1" 101
"FT007" "SD" "1" 137
"FT008" "SD" "1" 117
"FT012" "SD" "1" 146
"FT013" "SD" "1" 102
"FT014" "SD" "1" 124
"FT016" "SD" "1" 109
"FT018" "SD" "1" 119
"FT021" "SD" "1" 154
"FT025" "SD" "1" 137
"FT027" "SD" "1" 119
"FT029" "SD" "1" 106
"FT031" "SD" "1" 116
"FT032" "SD" "1" 152
"FT033" "SD" "1" 157
"FT034" "SD" "1" 113
"FT036" "SD" "1" 119
"FT038" "SD" "1" 138
"FT039" "SD" "1" 123
"FT048" "SD" "1" 135
"FT049" "SD" "1" 106
"FT051" "SD" "1" 116
"FT052" "SD" "1" 107
"FT055" "SD" "1" 109
"FT056" "SD" "1" 100
"FT057" "SD" "1" 113
"FT058" "SD" "1" 152
"FT059" "SD" "1" 109
"FT065" "SD" "1" 157
"FT066" "SD" "1" 144
"FT069" "SD" "1" 135
"FT070" "SD" "1" 161
"FT072" "SD" "1" 119
"FT074" "SD" "1" 134
"FT076" "SD" "1" 138
"FT078" "SD" "1" 199
"FT079" "SD" "1" 144
"FT080" "SD" "1" 156
"FT081" "SD" "1" 116
"FT082" "SD" "1" 157
"FT084" "SD" "1" 106
"FT085" "SD" "1" 119
"FT087" "SD" "1" 119
"FT088" "SD" "1" 119
"FT089" "SD" "1" 114
"FT091" "SD" "1" 102
"FT092" "SD" "1" 141
"FT094" "SD" "1" 145
"FT095" "SD" "1" 153
"FT097" "SD" "1" 92
"FT099" "SD" "1" 136
"FT102" "SD" "1" 130
"FT104" "SD" "1" 156
"FT105" "SD" "1" 135
"FT108" "SD" "1" 136
"FT110" "SD" "1" 105
"FT112" "SD" "1" 125
"FT114" "SD" "1" 136
"FT115" "SD" "1" 109
"FT116" "SD" "1" 155
"FT117" "SD" "1" 114
"FT118" "SD" "1" 128
"FT119" "SD" "1" 137
"FT120" "SD" "1" 141
"FT124" "SD" "1" 143
"FT126" "SD" "1" 122
"FT127" "SD" "1" 150
"FT128" "SD" "1" 136
"FT129" "SD" "1" 141
"FT130" "SD" "1" 119
"FT133" "SD" "1" 171
"FT134" "SD" "1" 137
"FT136" "SD" "1" 164
"FT138" "SD" "1" 131
"FT140" "SD" "1" 119
"FT144" "SD" "1" 153
"FT145" "SD" "1" 112
"FT146" "SD" "1" 160
"FT148" "SD" "1" 153
"FT149" "SD" "1" 135
"FT150" "SD" "1" 138
"FT152" "SD" "1" 162
"FT154" "SD" "1" 139
"FT155" "SD" "1" 156
"FT156" "SD" "1" 157
"FT158" "SD" "1" 134
"FT159" "SD" "1" 119
"FT160" "SD" "1" 164
"FT161" "SD" "1" 135
"FT162" "SD" "1" 139
"FT164" "SD" "1" 133
"FT167" "SD" "1" 147
"FT168" "SD" "1" 119
"FT169" "SD" "1" 122
"FT170" "SD" "1" 163
"FT171" "SD" "1" 143
"FT172" "SD" "1" 141
"FT173" "SD" "1" 165
"FT174" "SD" "1" 111
"FT175" "SD" "1" 130
"FT177" "SD" "1" 145
"FT178" "SD" "1" 122
"FT179" "SD" "1" 151
"FT180" "SD" "1" 106
"FT183" "SD" "1" 116
"FT184" "SD" "1" 151
"FT185" "SD" "1" 121
"FT187" "SD" "1" 137
"FT188" "SD" "1" 136
"FT189" "SD" "1" 136
"FT194" "SD" "1" 164
"FT196" "SD" "1" 156
"FT198" "SD" "1" 153
"FT199" "SD" "1" 99
"FT200" "SD" "1" 143
"FT202" "SD" "1" 147
"FT203" "SD" "1" 135
"FT204" "SD" "1" 151
"FT205" "SD" "1" 158
"FT211" "SD" "1" 151
"FT212" "SD" "1" 150
"FT213" "SD" "1" 195
"FT215" "SD" "1" 125
"FT218" "SD" "1" 151
"FT219" "SD" "1" 158
"FT220" "SD" "1" 131
"FT222" "SD" "1" 167
"FT223" "SD" "1" 121
"FT226" "SD" "1" 119
"FT227" "SD" "1" 99
"FT229" "SD" "1" 125
"FT230" "SD" "1" 124
"FT231" "SD" "1" 153
"FT233" "SD" "1" 156
"FT234" "SD" "1" 192
"FT235" "SD" "1" 152
"FT236" "SD" "1" 152
"FT239" "SD" "1" 143
"FT242" "SD" "1" 160
"FT243" "SD" "1" 107
"FT244" "SD" "1" 177
"FT247" "SD" "1" 119
"FT248" "SD" "1" 138
"FT249" "SD" "1" 105
"FT250" "SD" "1" 135
"FT251" "SD" "1" 142
"FT260" "SD" "1" 150
"FT263" "SD" "1" 137
"FT268" "SD" "1" 144
"FT271" "SD" "1" 133
"FT272" "SD" "1" 126
"FT273" "SD" "1" 123
"FT274" "SD" "1" 134
"FT279" "SD" "1" 156
"FT281" "SD" "1" 129
"FT282" "SD" "1" 153
"FT283" "SD" "1" 135
"FT285" "SD" "1" 172
"FT286" "SD" "1" 108
"FT287" "SD" "1" 95
"FT289" "SD" "1" 155
"FT291" "SD" "1" 137
"FT292" "SD" "1" 110
"FT293" "SD" "1" 152
"FT294" "SD" "1" 130
"FT296" "SD" "1" 162
"FT297" "SD" "1" 146
"FT298" "SD" "1" 143
"FT300" "SD" "1" 161
"FT301" "SD" "1" 170
"FT302" "SD" "1" 137
"FT303" "SD" "1" 136
"FT306" "SD" "1" 186
"FT307" "SD" "1" 137
"FT310" "SD" "1" 137
"FT311" "SD" "1" 162
"FT312" "SD" "1" 117
"FT313" "SD" "1" 154
"FT314" "SD" "1" 152
"FT315" "SD" "1" 157
"FT316" "SD" "1" 147
"FT317" "SD" "1" 134
"FT320" "SD" "1" 150
"FT321" "SD" "1" 136
"FT322" "SD" "1" 138
"FT323" "SD" "1" 179
"FT324" "SD" "1" 168
"FT325" "SD" "1" 135
"FT327" "SD" "1" 135
"FT328" "SD" "1" 97
"FT330" "SD" "1" 157
"FT332" "SD" "1" 131
"FT334" "SD" "1" 124
"FT335" "SD" "1" 135
"FT336" "SD" "1" 135
"FT337" "SD" "1" 139
"FT338" "SD" "1" 168
"FT339" "SD" "1" 171
"FT340" "SD" "1" 102
"FT341" "SD" "1" 140
"FT342" "SD" "1" 146
"FT343" "SD" "1" 168
"FT346" "SD" "1" 157
"FT348" "SD" "1" 98
"FT349" "SD" "1" 133
"FT350" "SD" "1" 157
"FT353" "SD" "1" 137
"FT365" "SD" "1" 172
"FT371" "SD" "1" 138
"FT372" "SD" "1" 109
"FT373" "SD" "1" 222
"FT376" "SD" "1" 151
"FT378" "SD" "1" 136
"FT381" "SD" "1" 161
"FT382" "SD" "1" 133
"FT383" "SD" "1" 103
"FT384" "SD" "1" 137
"FT385" "SD" "1" 142
"FT386" "SD" "1" 162
"FT387" "SD" "1" 167
"FT388" "SD" "1" 136
"FT389" "SD" "1" 102
"FT390" "SD" "1" 153
"FT391" "SD" "1" 166
"FT393" "SD" "1" 165
"FT394" "SD" "1" 135
"FT400" "SD" "1" 162
"FT402" "SD" "1" 182
"FT405" "SD" "1" 161
"FT408" "SD" "1" 90
"FT410" "SD" "1" 167
"FT414" "SD" "1" 102
"FT418" "SD" "1" 214
"FT421" "SD" "1" 134
"FT424" "SD" "1" 92
"FT426" "SD" "1" 146
"FT427" "SD" "1" 152
"FT430" "SD" "1" 212
"FT433" "SD" "1" 158
"FT434" "SD" "1" 143
"FT436" "SD" "1" 157
"FT437" "SD" "1" 123
"FT439" "SD" "1" 151
"FT440" "SD" "1" 163
"FT441" "SD" "1" 165
"FT442" "SD" "1" 138
"FT443" "SD" "1" 156
"FT444" "SD" "1" 174
"FT445" "SD" "1" 131
"FT446" "SD" "1" 158
"FT447" "SD" "1" 130
"FT448" "SD" "1" 125
"FT453" "SD" "1" 193
"FT454" "SD" "1" 133
"FT455" "SD" "1" 180
"FT456" "SD" "1" 154
"FT460" "SD" "1" 172
"FT462" "SD" "1" 155
"FT466" "SD" "1" 142
"FT469" "SD" "1" 167
"FT471" "SD" "1" 181
"FT472" "SD" "1" 171
"FT473" "SD" "1" 151
"FT475" "SD" "1" 158
"FT485" "SD" "1" 166
"FT488" "SD" "1" 232
"FT489" "SD" "1" 210
"FT494" "SD" "1" 181
"FT496" "SD" "1" 143
"FT497" "SD" "1" 216
"FT500" "SD" "1" 216
"FT501" "SD" "1" 136
"FT506" "SD" "1" 138
"FT507" "SD" "1" 151
"FT509" "SD" "1" 154
"FT510" "SD" "1" 135
"FT512" "SD" "1" 176
"FT515" "SD" "1" 109
"FT517" "SD" "1" 177
"FT729" "SD" "1" 179
"FT730" "SD" "1" 169
"FT733" "SD" "1" 187
"FT738" "SD" "1" 161
"FT743" "SD" "1" 167
"FT744" "SD" "1" 151
"FT745" "SD" "1" 199
"FT746" "SD" "1" 242
"FT760" "SD" "1" 149
"FT871" "SD" "1" 138
"FT873" "SD" "1" 146
"FT874" "SD" "1" 169
"FT878" "SD" "1" 167
"FT003" "SD" "1" NA
"FT005" "SD" "1" NA
"FT009" "SD" "1" NA
"FT010" "SD" "1" NA
"FT022" "SD" "1" NA
"FT041" "SD" "1" NA
"FT042" "SD" "1" NA
"FT045" "SD" "1" NA
"FT046" "SD" "1" NA
"FT054" "SD" "1" NA
"FT061" "SD" "1" NA
"FT098" "SD" "1" NA
"FT103" "SD" "1" NA
"FT122" "SD" "1" NA
"FT125" "SD" "1" NA
"FT132" "SD" "1" NA
"FT135" "SD" "1" 152
"FT137" "SD" "1" NA
"FT141" "SD" "1" NA
"FT142" "SD" "1" NA
"FT166" "SD" "1" NA
"FT181" "SD" "1" NA
"FT190" "SD" "1" NA
"FT191" "SD" "1" NA
"FT195" "SD" "1" NA
"FT207" "SD" "1" NA
"FT208" "SD" "1" NA
"FT217" "SD" "1" NA
"FT221" "SD" "1" NA
"FT228" "SD" "1" NA
"FT232" "SD" "1" NA
"FT238" "SD" "1" NA
"FT240" "SD" "1" NA
"FT245" "SD" "1" NA
"FT246" "SD" "1" NA
"FT256" "SD" "1" NA
"FT262" "SD" "1" NA
"FT265" "SD" "1" NA
"FT267" "SD" "1" NA
"FT275" "SD" "1" NA
"FT284" "SD" "1" NA
"FT288" "SD" "1" NA
"FT290" "SD" "1" NA
"FT295" "SD" "1" NA
"FT309" "SD" "1" NA
"FT318" "SD" "1" NA
"FT319" "SD" "1" NA
"FT326" "SD" "1" NA
"FT329" "SD" "1" NA
"FT331" "SD" "1" NA
"FT344" "SD" "1" NA
"FT347" "SD" "1" NA
"FT351" "SD" "1" NA
"FT352" "SD" "1" NA
"FT354" "SD" "1" NA
"FT355" "SD" "1" NA
"FT370" "SD" "1" NA
"FT377" "SD" "1" NA
"FT392" "SD" "1" NA
"FT399" "SD" "1" NA
"FT409" "SD" "1" NA
"FT412" "SD" "1" NA
"FT416" "SD" "1" NA
"FT417" "SD" "1" NA
"FT438" "SD" "1" NA
"FT450" "SD" "1" NA
"FT451" "SD" "1" NA
"FT457" "SD" "1" NA
"FT458" "SD" "1" NA
"FT464" "SD" "1" NA
"FT468" "SD" "1" NA
"FT470" "SD" "1" NA
"FT477" "SD" "1" NA
"FT478" "SD" "1" NA
"FT481" "SD" "1" NA
"FT483" "SD" "1" NA
"FT486" "SD" "1" NA
"FT492" "SD" "1" NA
"FT495" "SD" "1" NA
"FT498" "SD" "1" NA
"FT502" "SD" "1" NA
"FT503" "SD" "1" NA
"FT504" "SD" "1" NA
"FT505" "SD" "1" NA
"FT513" "SD" "1" NA
"FT731" "SD" "1" NA
"FT732" "SD" "1" NA
"FT741" "SD" "1" NA
"FT742" "SD" "1" NA
"FT872" "SD" "1" NA
"FT879" "SD" "1" NA
"MBR 1012" "SD" "1" NA
"MBR 532" "SD" "1" NA
"FT001" "SD" "1" NA
"FT002" "SD" "1" NA
"FT017" "SD" "1" NA
"FT023" "SD" "1" NA
"FT028" "SD" "1" 152
"FT064" "SD" "1" 146
"FT209" "SD" "1" NA
"FT214" "SD" "1" NA
"FT255" "SD" "1" NA
"FT270" "SD" "1" NA
"FT280" "SD" "1" NA
"FT345" "SD" "1" NA
"FT403" "SD" "1" NA
"FT413" "SD" "1" NA
"FT461" "SD" "1" NA
"FT482" "SD" "1" NA
"FT491" "SD" "1" NA
"FT493" "SD" "1" NA
"FT511" "SD" "1" NA
"FT516" "SD" "1" NA
"FT728" "SD" "1" NA
"MBR 530" "SD" "1" NA
"FT020" "SD" "1" NA
"FT040" "SD" "1" NA
"FT047" "SD" "1" NA
"FT073" "SD" "1" NA
"FT151" "SD" "1" NA
"FT241" "SD" "1" NA
"FT252" "SD" "1" NA
"FT254" "SD" "1" NA
"FT266" "SD" "1" NA
"FT299" "SD" "1" NA
"FT425" "SD" "1" NA
"FT452" "SD" "1" NA
"FT479" "SD" "1" NA
"FT484" "SD" "1" NA
"FT880" "SD" "1" NA
"MK001" "SD" "2" 136
"MK002" "SD" "2" 38
"FT004" "SD" "2" 210
"FT006" "SD" "2" 103
"FT007" "SD" "2" 147
"FT008" "SD" "2" 131
"FT012" "SD" "2" 151
"FT013" "SD" "2" 135
"FT014" "SD" "2" 137
"FT016" "SD" "2" 120
"FT018" "SD" "2" 136
"FT021" "SD" "2" 188
"FT025" "SD" "2" 153
"FT027" "SD" "2" 124
"FT029" "SD" "2" 109
"FT031" "SD" "2" 152
"FT032" "SD" "2" 153
"FT033" "SD" "2" 196
"FT034" "SD" "2" 114
"FT036" "SD" "2" 149
"FT038" "SD" "2" 138
"FT039" "SD" "2" 136
"FT048" "SD" "2" 140
"FT049" "SD" "2" 123
"FT051" "SD" "2" 124
"FT052" "SD" "2" 147
"FT055" "SD" "2" 136
"FT056" "SD" "2" 106
"FT057" "SD" "2" 151
"FT058" "SD" "2" 160
"FT059" "SD" "2" 124
"FT065" "SD" "2" 164
"FT066" "SD" "2" 226
"FT069" "SD" "2" 160
"FT070" "SD" "2" 168
"FT072" "SD" "2" 119
"FT074" "SD" "2" 153
"FT076" "SD" "2" 158
"FT078" "SD" "2" 227
"FT079" "SD" "2" 167
"FT080" "SD" "2" 176
"FT081" "SD" "2" 119
"FT082" "SD" "2" 162
"FT084" "SD" "2" 145
"FT085" "SD" "2" 137
"FT087" "SD" "2" 135
"FT088" "SD" "2" 131
"FT089" "SD" "2" 119
"FT091" "SD" "2" 123
"FT092" "SD" "2" 144
"FT094" "SD" "2" 150
"FT095" "SD" "2" 157
"FT097" "SD" "2" 138
"FT099" "SD" "2" 156
"FT102" "SD" "2" 131
"FT104" "SD" "2" 158
"FT105" "SD" "2" 140
"FT108" "SD" "2" 173
"FT110" "SD" "2" 133
"FT112" "SD" "2" 152
"FT114" "SD" "2" 137
"FT115" "SD" "2" 109
"FT116" "SD" "2" 174
"FT117" "SD" "2" 149
"FT118" "SD" "2" 157
"FT119" "SD" "2" 149
"FT120" "SD" "2" 143
"FT124" "SD" "2" 188
"FT126" "SD" "2" 131
"FT127" "SD" "2" 167
"FT128" "SD" "2" 149
"FT129" "SD" "2" 150
"FT130" "SD" "2" 131
"FT133" "SD" "2" 175
"FT134" "SD" "2" 189
"FT136" "SD" "2" 167
"FT138" "SD" "2" 150
"FT140" "SD" "2" 125
"FT144" "SD" "2" 156
"FT145" "SD" "2" 114
"FT146" "SD" "2" 176
"FT148" "SD" "2" 153
"FT149" "SD" "2" 188
"FT150" "SD" "2" 157
"FT152" "SD" "2" 162
"FT154" "SD" "2" 143
"FT155" "SD" "2" 161
"FT156" "SD" "2" 160
"FT158" "SD" "2" 142
"FT159" "SD" "2" 151
"FT160" "SD" "2" 221
"FT161" "SD" "2" 159
"FT162" "SD" "2" 147
"FT164" "SD" "2" 142
"FT167" "SD" "2" 161
"FT168" "SD" "2" 137
"FT169" "SD" "2" 167
"FT170" "SD" "2" 174
"FT171" "SD" "2" 157
"FT172" "SD" "2" 167
"FT173" "SD" "2" 175
"FT174" "SD" "2" 160
"FT175" "SD" "2" 136
"FT177" "SD" "2" 171
"FT178" "SD" "2" 131
"FT179" "SD" "2" 154
"FT180" "SD" "2" 136
"FT183" "SD" "2" 138
"FT184" "SD" "2" 156
"FT185" "SD" "2" 129
"FT187" "SD" "2" 143
"FT188" "SD" "2" 136
"FT189" "SD" "2" 136
"FT194" "SD" "2" 187
"FT196" "SD" "2" 161
"FT198" "SD" "2" 175
"FT199" "SD" "2" 106
"FT200" "SD" "2" 159
"FT202" "SD" "2" 158
"FT203" "SD" "2" 145
"FT204" "SD" "2" 158
"FT205" "SD" "2" 168
"FT211" "SD" "2" 161
"FT212" "SD" "2" 156
"FT213" "SD" "2" 214
"FT215" "SD" "2" 131
"FT218" "SD" "2" 161
"FT219" "SD" "2" 177
"FT220" "SD" "2" 179
"FT222" "SD" "2" 220
"FT223" "SD" "2" 165
"FT226" "SD" "2" 142
"FT227" "SD" "2" 136
"FT229" "SD" "2" 128
"FT230" "SD" "2" 129
"FT231" "SD" "2" 202
"FT233" "SD" "2" 161
"FT234" "SD" "2" 217
"FT235" "SD" "2" 156
"FT236" "SD" "2" 165
"FT239" "SD" "2" 167
"FT242" "SD" "2" 170
"FT243" "SD" "2" 123
"FT244" "SD" "2" 214
"FT247" "SD" "2" 146
"FT248" "SD" "2" 148
"FT249" "SD" "2" 108
"FT250" "SD" "2" 135
"FT251" "SD" "2" 152
"FT260" "SD" "2" 154
"FT263" "SD" "2" 152
"FT268" "SD" "2" 156
"FT271" "SD" "2" 148
"FT272" "SD" "2" 157
"FT273" "SD" "2" 133
"FT274" "SD" "2" 149
"FT279" "SD" "2" 173
"FT281" "SD" "2" 149
"FT282" "SD" "2" 157
"FT283" "SD" "2" 149
"FT285" "SD" "2" 176
"FT286" "SD" "2" 116
"FT287" "SD" "2" 97
"FT289" "SD" "2" 167
